,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
3144,65123,0,27,97020.52,6.686068,11,0,0,3.8763690000000004,120.0049,966.7789452999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
1999,19540,0,56,23805.49,7.625103999999999,12,0,0,10.28304,150.0208,1144.770736,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
8444,7281,0,53,31894.71,8.294039999999999,16,1,1,61.2082,184.9496,5827.6397369999995,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
7019,737,1,60,81459.82,9.226142999999999,17,0,0,56.02685,204.96099999999998,5067.409908,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0
8741,38597,2,62,39116.35,7.085400999999999,8,1,1,62.4542,257.6549,5898.163738,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0
7937,3777,0,27,42924.08,13.62004,11,2,0,65.84668,124.9607,5951.771264999999,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7150,5061,1,62,35282.1,5.1230839999999995,14,0,1,57.95136,129.9915,5403.266436999999,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0
4546,1741,3,32,41207.42,9.044706,13,1,0,17.95045,162.4538,2303.354723,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
8711,338,3,21,8716.7,9.498593,12,3,0,50.69797,220.1478,4917.7042710000005,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0
6702,2472,4,27,51670.17,6.790997,9,2,2,58.89861,134.9509,5114.144656,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
9155,315,1,88,22324.49,9.576327000000001,16,2,1,60.182559999999995,184.9785,5329.313104999999,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
7184,92,6,75,25118.27,3.976308,11,0,0,47.95497,184.9715,4421.9958369999995,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0
8835,1576,1,61,75515.78,5.763324,12,0,0,71.05360999999999,162.4538,6497.863463000001,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
3292,35087,2,72,80363.72,10.34705,8,1,1,7.182107000000001,204.9634,1020.408124,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0
7453,5973,3,64,2855.7,8.994296,12,1,0,65.46719,182.4433,6145.391472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
475,18185,2,82,12476.24,10.67669456,13,2,0,5.372758028,129.96209299999998,1086.92093,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4147,1389,3,44,13836.46,12.191310000000001,10,0,0,5.65315,104.9643,1070.918591,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
254,346,0,33,49396.09,7.779622319,12,3,0,9.740709475,190.173699,1514.131966,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
4095,27872,3,69,8705.79,10.65674,15,3,2,17.92442,192.4404,1903.138739,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1468,1861,9,33,64397.56,9.489541639,16,1,0,12.13508874,142.515576,1729.34277,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0
5410,38579,2,71,8192.25,10.78865,14,2,0,57.25147,172.4742,5010.7973409999995,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
7925,2060,1,29,63363.51,9.781182000000001,8,4,1,51.54883,139.9349,5022.316317,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
4071,207,8,69,88400.34,9.239935000000001,14,1,0,1.964781,152.5104,1072.95902,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0
5682,848,3,25,44804.59,8.867392,13,1,2,60.23114,127.4586,5394.915308,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
8759,524,0,65,53684.77,14.39644,13,1,0,69.22651,142.4713,6317.450344,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1
7420,19345,0,69,46403.85,8.293686,12,3,0,71.25511,187.4811,6754.429939,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0
4280,2683,3,61,84478.95,10.43043,10,0,0,8.06514,144.9607,866.9483546,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
8675,33015,0,80,90621.46,11.88565,11,0,0,60.47246,172.4555,5181.079994,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0
3904,768,1,75,93343.17,11.524280000000001,11,1,1,7.495947,169.9447,826.366889,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
3319,1015,4,69,52314.19,12.9604,13,2,0,4.026439,104.9781,967.2708805,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1628,23117,1,41,20881.22,6.312280543,12,0,1,7.00096668,172.462354,933.4257317,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
4925,13489,1,77,12416.94,11.85073,11,2,1,14.138689999999999,240.1149,1672.619185,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
370,19582,4,82,39231.99,12.06831191,10,0,1,18.37317391,194.976769,1923.549943,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1
577,63318,1,84,25807.14,8.832305481,16,2,0,3.998433243,124.97808,327.66225330000003,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
5104,30228,0,20,48067.5,11.11844,12,3,0,55.2092,182.4676,5017.628209,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
5508,27946,3,81,28986.88,13.7377,8,1,0,71.44192,149.9913,6193.005679999999,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
4433,516,0,85,28522.56,11.02093,14,0,0,12.365160000000001,169.9447,1208.822377,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
631,4406,2,81,11455.64,13.26508243,13,1,1,19.17821675,207.609354,2031.2665559999998,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
5357,3734,0,50,57938.61,13.504220000000002,13,1,0,68.72851999999999,139.9512,6204.546376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
8774,2901,8,33,33971.73,2.833788,4,0,0,56.375730000000004,225.1457,6089.067075999999,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1
4600,7285,2,39,14638.15,15.31615,15,0,1,10.35845,169.9671,1349.872551,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0
4389,529,3,82,38056.65,12.307360000000001,10,1,1,15.959660000000001,167.4847,2158.69019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1
8660,1051,0,77,25259.64,11.90975,7,3,0,56.21975,162.5299,4844.197414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0
5190,38267,2,54,7806.55,7.454395,14,0,0,45.274840000000005,137.4872,3843.2286,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
9147,139,4,34,48804.01,9.649844,9,1,1,71.58148,162.4653,6839.025934,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
4864,62135,2,32,41799.98,10.25329,8,1,0,12.70321,194.9581,1593.998248,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
1097,127,3,63,43677.84,14.77952062,8,1,1,8.960033031,184.98529299999998,1207.593093,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
2604,4979,0,29,32952.41,9.749545,8,4,0,5.457127,202.65,1589.753327,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
3632,2623,0,64,48188.1,10.77322,19,2,0,17.398139999999998,159.965,1702.35927,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
1912,23140,3,63,15423.53,12.18665298,13,0,1,15.71428993,140.004928,1579.867444,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
6995,3150,2,47,61090.01,12.93879,13,1,0,70.8043,202.4433,6194.160429,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1
829,76973,1,56,78944.18,9.263624334,17,2,0,8.654535873,194.976769,1120.116258,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0
9695,14823,3,35,25653.34,8.759585000000001,13,0,0,40.14232,230.1051,4024.612201,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
6213,7154,0,57,60163.56,10.341330000000001,9,0,0,71.56158,164.9889,6243.7726170000005,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
432,41863,2,88,18113.33,8.623296005,18,0,0,2.644787483,134.950905,243.2617759,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
222,8770,3,51,19974.4,5.458806701,10,2,0,10.28430068,255.155493,1616.908193,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0
5300,24785,4,19,25785.57,15.051120000000001,15,1,1,68.53090999999999,112.4844,5989.870888,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
2247,35373,4,63,38794.93,10.52082,11,0,1,12.02081,149.9707,1401.33731,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
3796,25503,0,50,34547.55,11.26004,20,0,1,3.998314,159.9794,987.7767172,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0
1225,2138,1,34,109373.69,7.953632262,9,2,0,4.526667855,187.49737,1259.528321,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1
8523,29105,8,37,76587.52,14.20099,15,0,1,48.70941,207.6094,4779.956484,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0
6093,220,4,81,15935.25,0.9403304,12,1,1,49.50927,104.9781,4654.692645,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
6964,481,2,66,79746.71,11.86458,11,2,1,67.86091,159.965,5809.8961899999995,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0
62,3757,0,42,100076.65,10.79349982,14,3,0,7.960490246,152.45551899999998,1416.444695,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1
2419,9635,0,50,46804.82,4.266815,9,1,0,9.119628,152.4884,1076.0217460000001,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0
1607,1352,1,48,73601.3,10.43623772,12,0,1,5.638280421,149.99153,749.2520943,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0
4219,183,0,24,38136.49,11.948960000000001,19,0,0,8.11277,174.99099999999999,1186.8504,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0
4772,23894,1,31,76161.71,11.05412,18,0,1,7.354812,150.0208,1099.874685,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0
7310,25240,4,39,42914.32,13.19651,9,0,2,51.62495,202.6362,5335.120882,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1
6857,295,3,43,76770.98,13.3042,12,1,1,59.003,147.4421,5105.145541,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7429,9248,1,40,51463.12,9.810217,8,2,0,47.91529,202.4433,4393.136079,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0
6783,20543,4,29,48257.2,13.29045,12,2,0,49.27633,255.1372,4912.958462,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0
1422,0,3,56,66945.1,11.91191765,15,1,0,2.354138635,139.93491799999998,1011.5090960000001,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0
9959,18579,1,70,27068.65,13.61624,11,1,0,43.47717,162.4526,3935.2805479999997,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0
6595,21628,3,43,22872.44,9.411937,11,2,0,56.46532,119.9568,5469.097733,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2641,3231,4,88,6742.39,10.33351,14,0,0,10.00949,139.9816,1236.291583,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
6175,7398,7,36,17563.99,6.408361,9,0,0,66.98487,94.97283,6234.2693770000005,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
9323,29747,1,75,26248.17,7.79697,11,0,2,70.00933,157.4698,5757.088887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
9557,18074,0,34,99071.31,4.7255139999999995,9,0,1,60.46744,104.9643,5420.429624,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5411,1349,1,40,9710.42,12.7476,11,1,0,61.72165,204.9634,5563.392672,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0
3934,918,3,20,56427.16,2.526424,9,3,0,8.160495,162.4608,1689.545339,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1
1473,13549,3,32,26473.71,10.89250998,23,0,0,10.44223446,192.48852,1257.976073,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0
9019,148,4,37,67068.72,11.521230000000001,18,1,0,62.70815,127.475,5463.517233,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
5801,5237,0,21,212255.3,8.364859,10,0,1,58.50278,104.9629,5080.067604999999,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
279,3064,2,84,63963.36,3.559550725,8,1,0,6.877942743999999,232.63780699999998,1537.109931,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1
2422,4251,10,18,43660.61,10.628960000000001,8,0,0,2.96972,164.967,1444.44469,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0
2408,13768,3,74,6703.29,11.45158,9,2,0,19.14395,112.4844,1649.813925,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
3109,3107,2,63,37204.88,12.01598,13,1,1,6.725814999999999,182.497,891.9183387,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
4024,412,2,36,21302.51,9.986819,17,0,0,15.196860000000001,159.9794,2095.117873,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
3429,910,0,76,13616.82,11.92718,8,0,0,10.28514,247.6647,1907.528361,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0
1293,17907,1,36,39702.07,3.3563938589999998,16,1,1,4.269258862,174.975543,919.2881691,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
952,1909,4,39,21128.1,10.28840622,13,0,0,27.46106977,222.649979,3069.566918,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0
4677,26131,10,34,63574.11,9.803773,9,0,0,4.5331779999999995,235.1591,1396.329395,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
7365,39088,2,54,92667.03,16.709210000000002,8,1,1,44.04708,200.1185,4528.254142,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
5353,10025,1,38,18442.57,9.647321,15,0,1,56.83549,222.6362,5259.491359000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0
5426,13932,3,67,43915.77,9.413829,5,1,1,61.96091,210.127,5688.6769810000005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
8748,7008,2,31,50967.01,5.43532,14,0,0,57.98413000000001,174.9768,5688.321792,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
8039,16088,1,38,11991.16,16.12716,15,0,0,60.49719,222.6362,5559.5235,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1
9601,7405,1,82,12891.9,11.4883,9,1,0,69.69551,172.4742,5963.585225,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
2686,12695,4,25,80674.2,11.83935,12,0,1,10.06395,220.1615,1686.732783,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0
1148,16488,3,67,50109.93,11.98080538,6,1,0,8.889790813,202.636202,1710.907598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1
7858,12802,3,29,28282.29,7.4300440000000005,12,2,1,49.86477,242.6143,4798.189466,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0
7042,76811,0,55,79012.74,15.366729999999999,13,0,1,56.08334,232.6378,5649.459364,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
4439,197,1,72,61617.28,8.865022999999999,8,1,0,4.849803,182.4833,679.3728327,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0
7616,302,1,50,72431.08,12.06559,14,1,2,53.361219999999996,175.1331,4855.947409,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
8500,1803,1,34,17175.88,9.008521,15,0,2,44.14809,242.6326,4347.709252000001,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0
2406,1257,7,64,58347.69,7.403382000000001,8,1,0,4.867833999999999,144.9607,718.2708269,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1982,918,0,82,17105.07,8.556630945,7,0,0,24.77325806,179.947583,2234.450325,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0
505,159,0,62,26929.55,8.482252615,14,0,0,2.6495251580000003,242.61063199999998,1210.047397,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0
6532,1208,4,49,26489.38,10.25971,16,1,0,69.91537,222.6326,6915.693645,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
6861,43112,3,64,34467.27,12.55217,16,2,0,38.65509,147.4421,3451.316704,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
2187,3001,1,47,42200.98,14.23604,16,1,0,7.675217999999999,174.9581,1515.545459,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1
1564,396,1,36,73656.97,3.19378035,13,1,0,2.9161444189999997,162.460772,1145.807042,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
2318,22795,2,19,18088.03,8.008225,15,2,0,12.21802,187.65599999999998,1749.3848460000002,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0
3659,3708,6,74,72862.83,13.292320000000002,14,0,1,5.317775,129.995,822.6124437999999,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0
8189,203,1,68,29434.53,7.330071,16,1,0,69.25731,149.9483,5842.282612,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
9247,5851,0,26,13391.68,6.367803,15,1,1,66.11418,275.1336,6246.940881,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0
3498,0,0,32,13308.45,13.269160000000001,13,0,0,21.56869,147.4738,2001.0255969999998,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
9810,13222,0,58,32708.23,10.57865,14,1,0,54.60031,182.4538,4762.326261,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
636,1251,6,42,58187.53,8.645688486000001,12,1,1,2.6841510790000003,139.987503,991.424632,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
1299,6140,3,19,65377.87,9.863350742,12,0,0,4.8450606810000005,147.442069,746.2481195,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
8768,220,1,44,37078.58,12.77867,17,1,1,62.1578,149.9621,5467.127682,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1
4421,10119,1,33,8995.08,4.916377,10,1,0,15.1242,255.1555,2057.9791760000003,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0
9360,215,2,77,36779.58,7.371937,14,2,0,70.92475999999999,139.9349,6483.348101,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
6307,634,4,84,7649.73,12.094660000000001,10,1,1,62.32241,92.48801999999999,5114.306191,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
321,24628,1,73,28654.87,5.307097721,13,1,0,13.67931764,149.977753,1245.328696,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1
3648,68676,0,75,21061.0,7.908633999999999,8,0,1,8.839739999999999,162.4689,959.4182525,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0
1801,2109,3,79,37198.61,8.294166484,12,0,0,7.775144827999999,242.61063199999998,1713.7006820000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0
8284,12908,1,55,12702.36,10.71778,14,2,0,54.360319999999994,132.5127,4871.680899,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0
3872,955,0,27,23599.71,12.834769999999999,12,1,0,2.664026,159.9349,579.0788972,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
5551,80489,1,52,41329.2,5.217412,11,2,0,59.01535,149.9483,5055.536874,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
4319,695,1,76,54883.0,12.81224,10,0,1,9.121336999999999,112.4551,770.7911152,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
132,25328,1,70,77531.43,2.310584634,14,1,0,8.574901206,184.949594,1442.9748769999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
619,608,0,38,28790.03,9.95126762,12,1,1,9.14991493,147.442069,944.3304649,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1810,1792,3,86,25428.86,12.20196178,9,0,0,1.84841935,150.02076399999999,529.9370637000001,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0
7417,7458,2,27,68388.05,6.170637,13,1,0,38.36776,240.1149,3805.5597090000006,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
5303,414,3,31,51290.56,11.05776,13,0,2,69.49722,194.9699,6270.1083340000005,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0
4101,4500,1,19,9713.69,8.530739,15,2,0,5.6230839999999995,222.6281,1685.7093920000002,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
